geracao,barras,potencias,energias,violacao,custo
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.28763480114415]",140.27777777777777,176.61708225378737
4,"[7, 5]","[7.1914826081102, 9.570148731985881]","[88.13195681063593, 73.48049584927514]",0.0,178.37408400000714
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[5, 6]","[33.32577953436673, 17.91721664443376]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[5, 6]","[33.32577953436673, 17.2027526266875]","[75.26377079160207, 54.30093909250205]",140.27777777777777,176.63038654514529
4,"[3, 5]","[7.1914826081102, 15.299658779974564]","[88.9063154469661, 69.05555336299766]",0.0,180.45301019804853
4,"[3, 5]","[7.1914826081102, 15.299658779974564]","[88.9063154469661, 69.05555336299766]",0.0,180.45301019804853
4,"[10, 5]","[7.090888993670367, 20.233666531648545]","[88.24509564741315, 86.80809990193039]",0.0,202.37775107466246
4,"[10, 5]","[7.090888993670367, 20.233666531648545]","[113.55042741693211, 86.80809990193039]",0.0,202.37775107466246
4,"[10, 5]","[7.090888993670367, 20.233666531648545]","[88.24509564741315, 86.80809990193039]",0.0,202.37775107466246
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[45.10205113683701, 91.72500035510487]",150.0,183.39696864884633
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[5.369012680570279, 91.72500035510487]",150.0,183.39696864884633
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[45.10205113683701, 91.72500035510487]",150.0,183.39696864884633
4,"[14, 7]","[17.701602269761693, 31.139448718654382]","[45.10205113683701, 91.72500035510487]",150.0,183.39696864884633
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[78.42134873540678, 90.30871944346373]",150.0,183.39696864884633
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[45.10205113683701, 91.72500035510487]",150.0,183.39696864884633
4,"[14, 8]","[15.430468438250072, 31.139448718654382]","[45.10205113683701, 91.72500035510487]",150.0,183.39696864884633
4,"[10, 8]","[17.631381210594945, 31.139448718654382]","[78.42134873540678, 90.30871944346373]",150.0,183.39696864884633
4,"[10, 1]","[7.1914826081102, 20.30748541045848]","[88.9063154469661, 66.5052342577564]",168.75,182.9105177232912
4,"[10, 5]","[7.191482608110199, 20.3555394521186]","[88.9063154469661, 88.67067224651672]",0.0,205.12400975371162
4,"[10, 14]","[9.723845945665108, 25.80028150059655]","[66.78976068958187, 90.21278728769977]",158.33333333333331,192.52667542354328
4,"[8, 14]","[2.056071030008905, 25.80028150059655]","[66.78976068958187, 90.21278728769977]",158.33333333333331,192.52667542354328
4,"[10, 1]","[8.200278889160023, 19.858350660169357]","[88.9063154469661, 66.5052342577564]",168.05555555555554,183.4701792540519
4,"[10, 14]","[11.392318499640556, 25.853962927025975]","[66.57170661162738, 90.22799148550968]",155.55555555555554,194.04597952380357
4,"[10, 5]","[19.505890308434726, 19.0233652752841]","[96.87905747296966, 73.82737567083487]",0.0,209.23568872752335
4,"[14, 7]","[18.246179229877562, 47.74213245831219]","[49.48261537546289, 79.51294746704994]",387.5,194.9838745307026
4,"[14, 7]","[10.43450687173329, 47.74213245831219]","[49.48261537546289, 79.51294746704994]",387.5,194.9838745307026
5,"[5, 2]","[35.210207331509515, 17.02556928997533]","[59.77419542857514, 31.39720487316655]",84.02777777777779,143.40717692322653
5,"[5, 10]","[32.58882935836312, 17.337114891013595]","[62.499740523191505, 34.48438987179198]",81.94444444444446,146.91007464436018
5,"[5, 10]","[25.054800942483432, 13.57200977565093]","[70.33315272164458, 43.35718110716052]",31.944444444444443,152.31714454693946
5,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
5,"[3, 5]","[7.1914826081102, 15.299658779974564]","[67.8139098789812, 69.56740350045612]",0.0,159.8724547675221
5,"[5, 10]","[15.944477654964796, 19.315263257425418]","[79.80549787790676, 45.60469161876733]",0.0,160.6699304090643
5,"[10, 5]","[7.1914826081102, 16.777626794954067]","[54.435962440463726, 86.11941287042109]",0.0,164.52448471394908
5,"[5, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
5,"[5, 10]","[21.44516822772598, 19.139747443255356]","[78.27000431052991, 59.114778404678304]",0.0,167.1781748462099
5,"[6, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
5,"[5, 10]","[17.42128646777082, 18.820816233095073]","[78.27000431052991, 66.24025372895034]",0.0,167.1781748462099
5,"[6, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 51.452678241816784]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 4.319992299746151]","[88.9063154469661, 76.87594210259515]",40.27777777777778,167.90601574901171
5,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 4.319992299746151]","[87.75501135906315, 76.87594210259515]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 42.51266510235243]",40.27777777777778,167.90601574901171
5,"[10, 1]","[0.0, 18.880254850847745]","[123.80773670654403, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 1]","[24.601421357922934, 18.880254850847745]","[88.9063154469661, 94.38682292518347]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 4.319992299746151]","[87.75501135906315, 91.68079023433523]",40.27777777777778,167.90601574901171
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 51.452678241816784]",40.27777777777778,167.90601574901171
5,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
5,"[14, 5]","[4.143254085926104, 4.319992299746151]","[87.75501135906315, 76.87594210259515]",40.27777777777778,167.90601574901171
5,"[10, 1]","[0.0, 18.880254850847745]","[123.80773670654403, 46.05198645025385]",40.27777777777778,167.90601574901171
5,"[10, 13]","[6.172503323055677, 4.319992299746151]","[87.75501135906315, 91.68079023433523]",40.27777777777778,167.90601574901171
5,"[5, 10]","[9.698534459642794, 20.141696261785818]","[87.03551625581642, 52.800349497698456]",0.0,169.67609647494348
5,"[10, 9]","[7.1914826081102, 6.723362984996318]","[88.9063154469661, 71.04125883446135]",178.47222222222223,173.86241987453397
5,"[10, 3]","[7.1914826081102, 15.596080969752457]","[77.40348357570436, 75.86201085784246]",0.0,176.05305801140946
5,"[10, 3]","[7.1914826081102, 15.596080969752457]","[77.40348357570436, 75.86201085784246]",0.0,176.05305801140946
5,"[12, 6]","[17.114018100768405, 19.139747443255356]","[79.41058725890228, 58.72411611546273]",11.805555555555555,174.38846891838878
5,"[7, 5]","[7.1914826081102, 9.570148731985881]","[88.13195681063593, 73.48049584927514]",0.0,178.37408400000714
5,"[7, 5]","[12.680883254012379, 9.570148731985881]","[88.13195681063593, 73.48049584927514]",0.0,178.37408400000714
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 59.27826999460983]",23.61111111111111,175.73160750180472
5,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 59.27826999460983]",23.61111111111111,175.73160750180472
5,"[5, 6]","[33.32577953436673, 17.2027526266875]","[70.27901381773317, 54.30093909250205]",140.27777777777777,175.10848507128946
5,"[3, 5]","[7.1914826081102, 15.299658779974564]","[88.9063154469661, 69.05555336299766]",0.0,180.45301019804853
5,"[3, 5]","[7.1914826081102, 15.299658779974564]","[88.9063154469661, 69.05555336299766]",0.0,180.45301019804853
5,"[3, 5]","[7.1914826081102, 5.771491289546859]","[88.9063154469661, 69.05555336299766]",0.0,180.45301019804853
5,"[10, 3]","[7.191482608110199, 9.348530514612573]","[87.5109741877603, 72.46757281196571]",23.611111111111114,176.51856012244878
5,"[5, 7]","[18.493802554984157, 12.87102694153145]","[81.06925844018508, 78.58229733513478]",0.0,191.01638527183547
5,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.28763480114415]",140.27777777777777,176.61708225378737
5,"[10, 5]","[7.090888993670367, 20.233666531648545]","[88.24509564741315, 86.80809990193039]",0.0,202.37775107466246
5,"[10, 5]","[5.90364522972943, 20.233666531648545]","[113.55042741693211, 86.80809990193039]",0.0,202.37775107466246
5,"[5, 6]","[33.32577953436673, 17.2027526266875]","[71.800915291589, 54.30093909250205]",140.27777777777777,176.63038654514529
5,"[5, 6]","[33.32577953436673, 17.2027526266875]","[75.26377079160207, 54.30093909250205]",140.27777777777777,176.63038654514529
5,"[10, 5]","[7.090888993670367, 20.233666531648545]","[113.55042741693211, 86.80809990193039]",0.0,202.37775107466246
6,"[5, 2]","[35.210207331509515, 17.02556928997533]","[59.77419542857514, 31.39720487316655]",84.02777777777779,143.40717692322653
6,"[5, 10]","[25.054800942483432, 13.57200977565093]","[70.33315272164458, 43.35718110716052]",31.944444444444443,152.31714454693946
6,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
6,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
6,"[5, 10]","[33.29042824697649, 17.253731247113333]","[61.770261818160186, 33.65812002968307]",81.94444444444446,145.9725413419331
6,"[5, 1]","[24.171200107953048, 13.772202431944157]","[70.50004447122402, 43.96060031661796]",23.61111111111111,152.4040473277392
6,"[10, 5]","[8.663062837379005, 15.495416965339267]","[67.5374957573298, 64.21817069222826]",0.0,155.9141462522763
6,"[5, 10]","[32.58882935836312, 17.337114891013595]","[62.499740523191505, 34.48438987179198]",81.94444444444446,146.91007464436018
6,"[5, 10]","[32.58882935836312, 17.337114891013595]","[62.499740523191505, 34.48438987179198]",81.94444444444446,146.91007464436018
6,"[3, 5]","[7.1914826081102, 15.299658779974564]","[67.8139098789812, 69.56740350045612]",0.0,159.8724547675221
6,"[5, 10]","[15.944477654964796, 19.315263257425418]","[79.80549787790676, 45.60469161876733]",0.0,160.6699304090643
6,"[5, 13]","[4.967248976786063, 22.957221733851398]","[79.80549787790676, 45.60469161876733]",0.0,160.6699304090643
6,"[10, 5]","[7.1914826081102, 16.777626794954067]","[54.435962440463726, 86.11941287042109]",0.0,164.52448471394908
6,"[5, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
6,"[5, 10]","[21.44516822772598, 19.139747443255356]","[78.27000431052991, 59.114778404678304]",0.0,167.1781748462099
6,"[6, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
6,"[5, 10]","[17.42128646777082, 18.820816233095073]","[78.27000431052991, 66.24025372895034]",0.0,167.1781748462099
6,"[6, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
6,"[5, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
6,"[6, 10]","[17.42128646777082, 19.139747443255356]","[78.27000431052991, 52.34713662465383]",0.0,167.1781748462099
6,"[6, 1]","[17.42128646777082, 11.049437854163505]","[77.72153975040575, 52.34713662465383]",0.0,167.1781748462099
6,"[10, 5]","[14.969226389040177, 18.57355264398996]","[72.55704017298262, 60.442272317006825]",6.944444444444445,166.5420915230196
6,"[5, 10]","[9.698534459642794, 20.141696261785818]","[87.03551625581642, 52.800349497698456]",0.0,169.67609647494348
6,"[5, 10]","[9.698534459642794, 12.53085162334684]","[87.03551625581642, 52.800349497698456]",0.0,169.67609647494348
6,"[10, 5]","[7.191482608110201, 17.080827691547434]","[88.9063154469661, 54.09240342923787]",6.944444444444445,167.2710291758616
6,"[5, 6]","[20.231753283312983, 19.139747443255356]","[78.27000431052991, 57.07397348937508]",0.0,174.71547852647333
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 51.452678241816784]",40.27777777777778,167.90601574901171
6,"[10, 6]","[0.0, 18.880254850847745]","[123.80773670654403, 46.05198645025385]",40.27777777777778,167.90601574901171
6,"[12, 6]","[17.114018100768405, 19.139747443255356]","[79.41058725890228, 58.72411611546273]",11.805555555555555,174.38846891838878
6,"[12, 6]","[17.114018100768405, 19.139747443255356]","[91.01484181489784, 83.94149130059236]",11.805555555555555,174.38846891838878
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 4.319992299746151]","[88.9063154469661, 76.87594210259515]",40.27777777777778,167.90601574901171
6,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 4.319992299746151]","[87.75501135906315, 76.87594210259515]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 42.51266510235243]",40.27777777777778,167.90601574901171
6,"[10, 1]","[0.0, 18.880254850847745]","[123.80773670654403, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 1]","[24.601421357922934, 18.880254850847745]","[88.9063154469661, 94.38682292518347]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 4.319992299746151]","[87.75501135906315, 91.68079023433523]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 51.452678241816784]",40.27777777777778,167.90601574901171
6,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 1]","[7.1914826081102, 18.880254850847745]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[14, 5]","[4.143254085926104, 4.319992299746151]","[87.75501135906315, 76.87594210259515]",40.27777777777778,167.90601574901171
6,"[10, 1]","[0.0, 18.880254850847745]","[123.80773670654403, 46.05198645025385]",40.27777777777778,167.90601574901171
6,"[10, 13]","[6.172503323055677, 4.319992299746151]","[87.75501135906315, 91.68079023433523]",40.27777777777778,167.90601574901171
6,"[10, 12]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 29.552794035639053]",40.27777777777778,167.90601574901171
6,"[2, 5]","[7.1914826081102, 4.319992299746151]","[88.9063154469661, 76.87594210259515]",40.27777777777778,167.90601574901171
6,"[10, 5]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 66.5052342577564]",40.27777777777778,167.90601574901171
6,"[10, 9]","[7.1914826081102, 20.3555394521186]","[88.9063154469661, 87.88073768322518]",40.27777777777778,167.90601574901171
7,"[5, 2]","[35.210207331509515, 17.02556928997533]","[59.77419542857514, 31.39720487316655]",84.02777777777779,143.40717692322653
7,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
7,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
7,"[5, 6]","[9.029600655205567, 17.2027526266875]","[73.35994220484599, 54.30093909250205]",0.0,153.8932345792411
7,"[15, 6]","[32.92297138876723, 14.489141175595234]","[73.35994220484599, 52.01195081601931]",0.0,153.8932345792411
